Becky,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"Stillwater Sciences (Stillwater) was hired by the FPBGSA to identify significant GDE units in the Fillmore and Piru basins. Stillwater (2021a) identified five GDE units in Fillmore Basin (Table 2.2- 5; Figure 2.2-31); two of which - Cienega Riparian Complex and East Grove Riparian Complex - are associated with the areas of rising groundwater. GDEs include terrestrial and aquatic habitats (Stillwater, 2021a).",Table 2.2-5; Table 2.2-7,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types? Yes
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? Yes

Table 2.2-5 describes the type of GDEs in the basin with dominant flora species and acreage within the basin. Table 2.2-7 presents the critial habitat and special status species (flora) in the basin.  "
Becky,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"Stillwater Sciences (Stillwater) was hired by the FPBGSA to identify significant GDE units in the Fillmore and Piru basins. Stillwater (2021a) identified five GDE units in Fillmore Basin (Table 2.2- 5; Figure 2.2-31); two of which - Cienega Riparian Complex and East Grove Riparian Complex - are associated with the areas of rising groundwater. GDEs include terrestrial and aquatic habitats (Stillwater, 2021a). 
&& 
GDEs include terrestrial and aquatic habitat and other open-water aquatic habitats. There are few shallow groundwater wells (wells screened within the rooting zone of GDEs) in the Fillmore and Piru groundwater basins. In the absence of shallow wells, deeper wells, which may or may not reflect shallow groundwater conditions, coupled with observations of surface flow and ecological observations can be used to assess the extent of shallow groundwater. These data suggest that there continues to be shallow groundwater and interconnected surface water at the basin boundaries at the historical Del Valle, Cienega, and East Grove riparian woodlands (compare Figure 1.4-1 with Figure 3.1-1). The Cienega and East Grove riparian woodlands are located at sites of rising groundwater due to constrictions in the valley width. The beneficial uses of interconnected surface waters are discussed in Section 5.2.1. The role of shallow groundwater elsewhere in the basin is less certain and will be assessed based on interpolated groundwater elevation and vegetation. The GDE determination (i.e., likely or unlikely) is shown in Figure 3.1-2. 
&&
Potential GDE units in the Fillmore and Piru groundwater basins were identified based on the vegetation present and the presence of interconnected surface water. Several studies have identified the extent of reaches of the Santa Clara River that are connected to groundwater (URS 2005, Stillwater Sciences 2008, Beller et al. 2011, Beller et al. 2016). Interconnected reaches were identified as part of the GDE units. California Department of Water Resources’ (DWR) maintains an indicators of groundwater dependent ecosystems (iGDE) database. The database, which is published online and referred to as the Natural Communities Commonly Associated with Groundwater dataset (DWR 2020), includes vegetation and wetland natural communities. These data were reviewed and augmented with additional vegetation mapping datasets to produce a map of final GDE units; additional information on vegetation community composition, aerial imagery, depth to groundwater modeled from local wells (where available), plant and species distributions in the area, and plant species rooting depths were also reviewed to support this determination. Interconnected surface water was identified based on vegetation mapping (which identifies surface water), UWCD (2017), and field observations by Stillwater scientists. Maximum rooting depths from the literature are provided in Appendix C, Table C-1. Another way to explore the rooting depth of plants is to assess their elevation relative to the river channel surface (the relative elevation). Assuming that the groundwater elevation near the stream is similar to the stream elevation, we can assess the likely rooting depth of plants based on their relative elevation. Stillwater Sciences (2007a) assessed the relative elevation of various plant types in the Santa Clara River. Those results are provided in Appendix C, Table C-2.","Page 2-60 / 2.2.28; Figure 2.2-31 

&& Page 34 / 5.1 

&& Page 8 / appendix D","1. Is there a map? Yes
2. Is there a description of data sources and processing?
(describe in notes) Yes, however, description of methods used to assess GDEs in appendix D (not in GDE section). Methods included iGDE database, additional vegetation databases, modeled groundwater depths, aerial photos, and maximum rooting depths"
Becky,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"Long-term records of shallow groundwater are relatively rare in the Fillmore and Piru groundwater basins. Below we use well data presented in the Monitoring Plan and Data Gaps Analysis Appendix (DBS&A 2020) to explore shallow groundwater trends for the GDE units shown in Figure 3.3-1 from east to west. We were unable to examine the groundwater levels in the Tributary Riparian GDE unit because there are no representative wells located in or near the  unit. used by GDEs (Table 3.1-1) and may not accurately represent the actual shallow groundwater elevation. Additionally, land surface elevation, and therefore depth to water, at a monitoring well site may differ from that at the GDEs it represents, particularly with distance from the river channel. GDEs are typically located closer to channels and at lower elevations than their representative well sites. We used a DEM to extract land surface elevations at GDEs along crosschannel transects at each well. The range of ground elevation for the GDEs is represented by the green shaded area in figures 4.1-1 through 4.1-5. In addition to depth to water data at each well site, we present the range of elevation of potential GDEs along each transect to provide rough constraints on depth to water at the potential GDEs. The following sections analyze groundwater elevation changes for some of the GDE units. In light of the limitations of the monitoring well data, the groundwater elevation data presented in this section are intended to illustrate general trends within GDE units. The spring 2019 depth to water surface (Section 2.1.2), as opposed to monitoring well data, is used to establish GDE connectivity with shallow groundwater. 
&& 
Well 04N19W33D04S lies within the Cienega GDE Unit in the Fillmore Groundwater Basin and is screened at 140–486 feet (Table 4.1-1). It became operational in 1972 and the average depth to water from 1972–2019 was 5.4 feet bgs (Figure 4.1-3). The well data show significant declines during droughts, with groundwater level dropping to 25–33 feet during the droughts before returning to 5–10 ft bgs between the droughts. GDE elevations in this unit range from 2 feet above to 6 feet below the well site elevation (Figure 4.1-3).
&&
Well 03N20W03N01S is in the Fillmore Groundwater Basin, 0.1 miles outside of the Santa Clara River Valley Riparian Shrubland boundary (0.75 miles east of the East Grove GDE Unit) and has been operational since 1959. This well has a screen depth of 120–172 feet bgs (Table 4.1-1). Over the 60 years of recorded depths to groundwater, this well averages 14.7 feet bgs (Figure 4.1-4). Similar to the other wells in the basin, the water elevation drops during droughts, with the largest drop occurring in 2016, when the water elevation was greater than 40 ft bgs. Following the droughts, the water elevation recovers to its average long-term value. GDE elevations in this unit range from 1 ft above to 12.5 ft below the well site elevation. In general, depth to water at GDEs is likely to be shallower than at the well because groundwater depths are increasing downstream toward the area of rising groundwater in the East Grove.",Page 21 && 25 && 26/ Appendix D,"1. Is data from shallowest principal aquifer used? Yes- Appendix D describes the 3 shallow wells used to assess GDEs in the basin
2. Is there a description of the data? (spatial, temporal, proximity to GDEs?) Yes - in appendix D, the plan explains the location of the 3 wells in proximity to the GDEs, the screening depths, and the temporal data (with hydrographs).
"
Becky,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria . = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",No,"To inform the assessment of GDE condition and potential effects (Sections 4 and 5), the basinwide vegetation and wetland map was reviewed, and each community was assigned a groundwater dependence category (i.e., unlikely or likely; Figure 2.1-3). This determination was based on species composition and the groundwater dependency of dominant species, whether they were considered groundwater dependent by the iGDE database (DWR 2020) and wetland indicator status (Lichvar et al. 2016). Although Klausmeyer et al. (2018) includes species with upland facultative wetland indicator status (Lichvar et al. 2016) in their list of groundwater dependent mapping units, these upland facultative species were classified as unlikely to be groundwater dependent based on their typical elevation relative to the low-flow channel in the Santa Clara River watershed. Figure 2.1-4 shows the differences between the iGDE database and the potential GDE map. Section 4.1 discusses the vegetation communities that were identified as likely to depend on groundwater. These potential GDEs were overlaid with the depth to water dataset (as discussed in Section 2.1.2) in GIS and any communities occurring outside of 30-ft depth to groundwater were removed. The depth to water modeling data did not cover the entire extent of both the Fillmore and Piru groundwater basins; in these areas, a manual review of potential GDEs was performed using aerial imagery. Coast live oak (Quercus agrifolia) communities were included as potential GDEs when they occurred in riparian areas or drainages; any mapped stands growing on a clear slope were excluded based on landscape position and improbable connection to groundwater.",Page 14 / Appendix D,"The plan removed GDEs based on aerial imagery of potential GDEs on clear slopes. Without groundwater data, there is no way to confirm that these are not GDEs.  If no data are available, then these vegetation should be retained as pGDEs."
Becky,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"To make this determination, we subtracted groundwater elevation contours for the spring of 2019 (United Water 2020) from 2018 ground surface LiDAR (USGS 2018) in GIS. Figure 2.1-2 shows the 2019 groundwater elevation contours and resultant depth to water contours. The groundwater elevation in spring 2019 was used because the groundwater elevation was higher (i.e., closer to the ground surface) than other available years. Use of the highest groundwater elevation period likely results in an overestimate of potential GDE area; the presence of shallow groundwater in a single year does not necessarily indicate that shallow groundwater is common in a particular area. The groundwater elevation contours focus on the Santa Clara River alluvial plain, where shallow groundwater data are more common than along Sespe and Piru creeks. Contours to groundwater data are uncertain, particularly in the intermittent reaches where shallow groundwater wells are rare or absent.",Page 12 / Appendix D,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only groundwater data from spring of 2019 was used to assess GDEs. "
Becky,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,"To make this determination, we subtracted groundwater elevation contours for the spring of 2019 (United Water 2020) from 2018 ground surface LiDAR (USGS 2018) in GIS.

 && We used a DEM to extract land surface elevations at GDEs along crosschannel transects at each well",Page 12 / Appendix D && Page 21 / appendix D,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? Yes - Lidar data  and DEM used
Becky,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"Long-term records of shallow groundwater are relatively rare in the Fillmore and Piru groundwater basins. Below we use well data presented in the Monitoring Plan and Data Gaps Analysis Appendix (DBS&A 2020) to explore shallow groundwater trends for the GDE units shown in Figure 3.3-1 from east to west. We were unable to examine the groundwater levels in the Tributary Riparian GDE unit because there are no representative wells located in or near the unit Many of the wells considered in the analysis below are screened below the shallow groundwater used by GDEs (Table 3.1-1) and may not accurately represent the actual shallow groundwater elevation. Additionally, land surface elevation, and therefore depth to water, at a monitoring well site may differ from that at the GDEs it represents, particularly with distance from the river channel. GDEs are typically located closer to channels and at lower elevations than their representative well sites. We used a DEM to extract land surface elevations at GDEs along crosschannel transects at each well. The range of ground elevation for the GDEs is represented by the green shaded area in figures 4.1-1 through 4.1-5. In addition to depth to water data at each well site, we present the range of elevation of potential GDEs along each transect to provide rough constraints on depth to water at the potential GDEs. The following sections analyze groundwater elevation changes for some of the GDE units. In light of the limitations of the monitoring well data, the groundwater elevation data presented in this section are intended to illustrate general trends within GDE units. The spring 2019 depth to water surface (Section 2.1.2), as opposed to monitoring well data, is used to establish GDE connectivity with shallow groundwater.",Page 21 / Appendix D,"1. Were data gaps identified? Yes - lack of shallow groundwater data is identified as data gap in Appendix D
2. Were the data gaps identifed in the GDE section? Yes - data gaps only identified in appendix D, but this is the GDE appendix"
Becky,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,,Figure 3.1-1 && section 6.4.2 / Appendix D,"1. Is there a map AND description of pGDEs? Yes - appendix D includes figure 3.1-1 which present potential GDEs in basin. Section 6.4.2 in appendix D provides a thorough description of the potential GDEs and why the plan labeled each as ""certain, unlikely, and likely"". "
Lauren,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Outflows from groundwater (in order of typical largest to smallest annual flow volumes) consist of:...
...evapotranspiration (ET) due to consumptive use of groundwater by vegetation (i.e., GDEs)...","Page 2-66 / 2.2.3.2.2
Appendix I-2","1. Is the water budget made with a spreadsheet model or numerical model?
Spreadsheet model
2. Is there a line for Native Veg ET in the water budget?
Yes; presented as ET
Water demand by native vegetation is taken into account through the form of measuring ET from GDEs"
Lauren,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,Managed wetlands not mentioned in GSP
Lauren,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The projected water budget represents a scenario analogous to the 1943 to 2019 (76-year long) historical record, modified with changes in projected climate change and water demand and supply. This 76-year long historical period was simulated to evaluate projected Basin conditions during the 50-year period SGMA implementation (initial 20 years) and planning (remaining 30 years) period, followed by 26 more years that are analogous to the most recent historical and current water budget periods. The extra years projected beyond the 50 years required by SGMA is useful for comparing the projected and historical water budgets, because they represent similar hydrology.
&&
The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b). This historical period experienced long-term (i.e., 23-year) drier climate during the initial years followed by a transition to wetter climate (Figure 2.2-16).
&&
Projected water demands were generated using an approach similar to the localized constructed analog (LOCA) method (DWR, 2018b), by using pumping rates associated with historical years that had similar precipitation and temperature as the projected years with climate change factors applied.","Page 2-75 / 2.2.3.5
Page 2-75 / 2.2.3.5.1
Page 2-76 / 2.2.3.5.2
","1. Is climate change incorporated?
Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)?
DWR change factors used
3. If using DWR climate change factors, do they use 2030, 2070 or both?
2070 Central Tendency climate scenario used"
Lauren,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b). This historical period experienced long-term (i.e., 23-year) drier climate during the initial years followed by a transition to wetter climate (Figure 2.2-16).","Page 2-75 / 2.2.3.5.1
Appendix I-2","1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
Only 2070 CT considered"
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b).","Page 2-75 / 2.2.3.5.1
Appendix I-2",
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b).","Page 2-75 / 2.2.3.5.1
Appendix I-2",
Lauren,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Yes,"Daily flows from tributaries and drainage areas were adjusted using the VIC 2070 CT projected streamflow change factors provided by DWR (see detailed description in Section 4.8 of United, 2021b [Appendix E-2]). Because DWR change factors are only available for 1916 through 2011, 2070CT change factors for the years 2012 through 2019 were determined by identifying analogous water years in the historical record and using their associated DWR change factors. Analogous water years were identified by United (2021b) by calculating root mean squared error (RMSE) between monthly precipitation of each year from 2012 to 2019 with each year prior to 2012. The United groundwater model uses a 1.5-foot increase in sea level to represent 2070CT climate change conditions, consistent with guidance from DWR (2018b,c).
&&&
United (2021b) used hydrological models to simulate reservoir operations and streamflow routing using historical datasets and DWR adjustment factors. United (2021b) used historical surface water delivery schedules and amounts, adjusted with DWR provided factors, to develop projected surface water deliveries and releases. Wastewater discharge from Santa Clarita is assumed to remain constant, consistent with assumptions used in the Upper Santa Clara River Valley water budget (United, 2021b). The wastewater discharge from Santa Clarita is an important component that directly benefits (recharges) Piru basin and the significant underflows from Piru into Fillmore basin. These projected surface water supplies are incorporated into the VRGWFM (United, 2021a,b) to calculate the projected groundwater budget.",2-75/2.2.3.5.1 &  2-77/ 2.2.3.5.3 & Appendix I-1,"1. Is the water budget made with a numerical model or spreadsheet model?
Spreadsheet model
2. If spreadsheet, are DWR surface water change factors included?
Yes
3. Is there imported water in the water budget? Is this adjusted for climate change?
Yes, surface water deliveries are adjusted for climate change
Appendix I-1 is a tabulated projected surface water budget, and is made up entirely by surface flows; the projected water budget is stated to use the 2070 CT climate model, and climate change is mentioned with reference to surface inputs (adjusted using 2070 CT change factors)"
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,Undesirable results related to seawater intrusion are not applicable to this Basin due to the large horizontal and vertical distances separating groundwater levels from seawater.,Page 3-5 / 3.2.2,
Lauren,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"The estimated sustainable yield for the Basin is calculated to be 50,800 AFY, based on the first 50 years of the projected groundwater budget (Table 2.2-14), which shows an average annual surplus of 400 AFY in the change in groundwater in storage when the average pumping rate is 50,400 AFY. This sustainable yield represents the average pumping rate for the 50-year SGMA planning horizon that corresponds with an estimate of no net change in storage.",Page 2-79 / 2.2.3.7,"Sustainable yield is based on the projected water budget, which used the 2070 CT change factor"
Sara,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"The Agency has an established water quality monitoring program (Figure 3-2), based on the programs implemented by VCWPD and UWCD, that will identify conditions that impair the beneficial use or users of the water. Examples of undesirable results associated with high levels of: • Boron can preclude agricultural use (especially for citrus crops); • Chloride can preclude agricultural use (especially for avocadoes); • Nitrate can preclude domestic use (especially for infants (i.e., blue-baby syndrome [Infant Methemoglobinemia]); • Taste and odor that are an aesthetic nuisance; • Sulfate and TDS (other inorganic minerals) can make water hard and require water softeners, which are often banned to prevent elevated levels in wastewater discharges; and • Constituents with a maximum contaminant level (MCL) listed in Title 22 of the CCR. Because the Agency does not have authority to regulate water quality, the most pertinent actions the Agency can take to help ensure sustainable basin conditions is to monitor groundwater quality and understand how changes to groundwater conditions","Page 3-3 / 3.2
Figure 3.0-1
Page 9/ 3.2.1 / Appendix J","1. Do they mention Drinking water users for UR? Somehow, In one of COC's (DOMESTIC USERS)
2. Which URs mention Drinking Water Users? WQ
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) No
4. Are all impacts of all COCs described? They have mentioned UR for all COC's but Just nitrate lightly for domestic users.

They have set Figure 3.0-1 which somehow shows the ""idea"" behind their UR, Mt and MO. but more explanation is needed."
Martha/Sara,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"• Chronic lowering of groundwater levels: ​o Groundwater levels below the base of well perforations (or screen intervals)prevents beneficial uses (i.e., domestic) and users (i.e., DACs) from benefiting from the California Human Right to Water due to dry well conditions). Evaluation of the projected model (i.e., water budget per Section 2.2.3.5) indicates the sustainable yield estimated for the Basin (Section 2.2.3.7) is appropriate, because water wells were evaluated and determined to not go dry under this scenario (DBS&A, 2021c [Appendix J]). An inability to pump groundwater would negatively impact DACs and the local economy","Page 3-3 / 3.2 
Figure 3.0-1","1. Do they mention DACs for UR? Yes,
2. Which URs mention DACs? Chronic Lowering of GW
3. Are impacts to DACs well analyzed? Somehow for groundwater elevation. They have done a good job explaining setting UR for GW elevation. and then getting to this section.
"
Martha/Sara,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
"
